LSOA Code,lsoa_label_01,name,imd_rank_15,imd_decile_15,idaci_rank_15,IDACI Decile 15,geometry,imd_rank_19,imd_decile_19,idaci_rank_19,decile_rank
E01029927,Forest Heath 001B,Brandon East,10039,4,13201,5,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.62214,52.454345,0.0 0.622444,52.453693,0.0 0.62976,52.454057,0.0 0.629381,52.452576,0.0 0.628042,52.451166,0.0 0.6273,52.451019,0.0 0.627371,52.450742,0.0 0.626296,52.451104,0.0 0.624982,52.450841,0.0 0.625413,52.450611,0.0 0.625024,52.449019,0.0 0.62681,52.448719,0.0 0.62673,52.448074,0.0 0.626726,52.4472,0.0 0.627057,52.447319,0.0 0.62892,52.446711,0.0 0.628812,52.446084,0.0 0.630065,52.444539,0.0 0.628308,52.445097,0.0 0.628123,52.444654,0.0 0.628798,52.443607,0.0 0.628702,52.440578,0.0 0.627224,52.440516,0.0 0.627075,52.440847,0.0 0.624633,52.442128,0.0 0.619373,52.444787,0.0 0.619101,52.444927,0.0 0.617641,52.445139,0.0 0.615013,52.445021,0.0 0.615537,52.446317,0.0 0.61433,52.448014,0.0 0.614976,52.449064,0.0 0.615563,52.4489,0.0 0.618994,52.449531,0.0 0.620535,52.450614,0.0 0.620706,52.450773,0.0 0.621836,52.451288,0.0 0.62188,52.451684,0.0 0.619369,52.452718,0.0 0.620321,52.45442,0.0 0.62214,52.454345,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>","10,331",4,15671,5
E01029928,Forest Heath 001C,Brandon East,13953,5,16517,6,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.683936,52.453157,0.0 0.694433,52.451009,0.0 0.69689,52.451363,0.0 0.701119,52.451329,0.0 0.705549,52.452579,0.0 0.706473,52.452582,0.0 0.707466,52.452004,0.0 0.711234,52.450894,0.0 0.711705,52.450778,0.0 0.713416,52.450069,0.0 0.71486,52.449934,0.0 0.715822,52.449278,0.0 0.716822,52.449728,0.0 0.718866,52.449571,0.0 0.718176,52.447585,0.0 0.716846,52.446017,0.0 0.711137,52.442289,0.0 0.710853,52.442115,0.0 0.705018,52.438301,0.0 0.696111,52.433272,0.0 0.694166,52.431179,0.0 0.693755,52.430788,0.0 0.691324,52.427671,0.0 0.689936,52.426665,0.0 0.684833,52.424943,0.0 0.683314,52.422741,0.0 0.681437,52.421496,0.0 0.673781,52.415314,0.0 0.67216,52.412824,0.0 0.668434,52.409054,0.0 0.671964,52.405099,0.0 0.673486,52.404157,0.0 0.684316,52.399193,0.0 0.69073,52.397523,0.0 0.695008,52.396815,0.0 0.70783,52.396031,0.0 0.708145,52.39604,0.0 0.712398,52.394614,0.0 0.708742,52.39223,0.0 0.705922,52.388792,0.0 0.700756,52.381146,0.0 0.693131,52.371803,0.0 0.69115,52.369916,0.0 0.682152,52.36438,0.0 0.675677,52.361211,0.0 0.669423,52.358437,0.0 0.667241,52.358968,0.0 0.66262,52.359149,0.0 0.659115,52.359636,0.0 0.651886,52.361387,0.0 0.646969,52.363378,0.0 0.633743,52.365559,0.0 0.629508,52.366737,0.0 0.624882,52.367513,0.0 0.624882,52.36897,0.0 0.626062,52.37264,0.0 0.629195,52.376807,0.0 0.630941,52.380011,0.0 0.633389,52.3829,0.0 0.633761,52.384527,0.0 0.632223,52.385903,0.0 0.633906,52.385692,0.0 0.634162,52.3878,0.0 0.63566,52.390044,0.0 0.628729,52.391903,0.0 0.635288,52.3976,0.0 0.635633,52.397557,0.0 0.636396,52.399123,0.0 0.63649,52.400604,0.0 0.635477,52.402005,0.0 0.634001,52.403031,0.0 0.630879,52.40359,0.0 0.635248,52.406201,0.0 0.637672,52.410488,0.0 0.645184,52.410317,0.0 0.641276,52.415474,0.0 0.63096,52.432583,0.0 0.630739,52.43306,0.0 0.627351,52.440238,0.0 0.627224,52.440516,0.0 0.628702,52.440578,0.0 0.628798,52.443607,0.0 0.628123,52.444654,0.0 0.628308,52.445097,0.0 0.630065,52.444539,0.0 0.628812,52.446084,0.0 0.62892,52.446711,0.0 0.627057,52.447319,0.0 0.626726,52.4472,0.0 0.62673,52.448074,0.0 0.628824,52.447705,0.0 0.630388,52.446543,0.0 0.631328,52.446312,0.0 0.631664,52.446379,0.0 0.631368,52.446734,0.0 0.631765,52.447306,0.0 0.634309,52.447014,0.0 0.634205,52.447647,0.0 0.634562,52.447707,0.0 0.63496,52.447166,0.0 0.636467,52.447292,0.0 0.637009,52.447275,0.0 0.63719,52.446817,0.0 0.636495,52.446498,0.0 0.63278,52.446256,0.0 0.632582,52.445604,0.0 0.633854,52.444731,0.0 0.633805,52.444505,0.0 0.633056,52.444686,0.0 0.632436,52.444306,0.0 0.633211,52.443918,0.0 0.635182,52.444185,0.0 0.635611,52.444267,0.0 0.635449,52.444772,0.0 0.635935,52.444993,0.0 0.636454,52.444183,0.0 0.637382,52.444325,0.0 0.638557,52.444468,0.0 0.638848,52.443432,0.0 0.639384,52.443528,0.0 0.639487,52.44324,0.0 0.640048,52.443229,0.0 0.640254,52.4424,0.0 0.641905,52.442618,0.0 0.643012,52.442925,0.0 0.644195,52.443744,0.0 0.644274,52.445293,0.0 0.644412,52.445309,0.0 0.64333,52.449572,0.0 0.642486,52.451237,0.0 0.642939,52.452308,0.0 0.645169,52.452587,0.0 0.645407,52.453627,0.0 0.646607,52.453545,0.0 0.647135,52.452905,0.0 0.649238,52.454466,0.0 0.649292,52.454865,0.0 0.64848,52.455357,0.0 0.649865,52.45566,0.0 0.651027,52.456727,0.0 0.652157,52.457154,0.0 0.656293,52.457259,0.0 0.65666,52.458236,0.0 0.658132,52.458752,0.0 0.658764,52.459502,0.0 0.660445,52.460079,0.0 0.663687,52.462194,0.0 0.666285,52.4625,0.0 0.667968,52.462191,0.0 0.671938,52.460302,0.0 0.672578,52.458939,0.0 0.674747,52.457664,0.0 0.678507,52.454649,0.0 0.681466,52.454167,0.0 0.683936,52.453157,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>","13,729",5,15283,5
E01029929,Forest Heath 001D,Brandon West,11399,4,11966,4,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.615537,52.446317,0.0 0.615013,52.445021,0.0 0.617641,52.445139,0.0 0.619101,52.444927,0.0 0.619373,52.444787,0.0 0.618676,52.444323,0.0 0.619792,52.444164,0.0 0.620713,52.443582,0.0 0.6194,52.442543,0.0 0.617939,52.441726,0.0 0.617461,52.441435,0.0 0.619533,52.440018,0.0 0.6199,52.438687,0.0 0.616456,52.435032,0.0 0.612625,52.434969,0.0 0.611944,52.43822,0.0 0.611273,52.438739,0.0 0.611845,52.439015,0.0 0.609858,52.440609,0.0 0.6081,52.441719,0.0 0.607528,52.441684,0.0 0.607598,52.440613,0.0 0.606826,52.440275,0.0 0.606094,52.44057,0.0 0.605636,52.440118,0.0 0.604537,52.440232,0.0 0.605184,52.441458,0.0 0.604651,52.441705,0.0 0.604206,52.441751,0.0 0.603918,52.441394,0.0 0.604037,52.440581,0.0 0.603236,52.440654,0.0 0.602586,52.440207,0.0 0.602996,52.439795,0.0 0.601366,52.439788,0.0 0.601355,52.440262,0.0 0.601814,52.440315,0.0 0.601536,52.441301,0.0 0.600482,52.441648,0.0 0.60015,52.442188,0.0 0.599656,52.442235,0.0 0.599431,52.44309,0.0 0.599099,52.443064,0.0 0.599319,52.442691,0.0 0.592654,52.442056,0.0 0.591515,52.444315,0.0 0.59577,52.445229,0.0 0.599284,52.4456,0.0 0.601671,52.444867,0.0 0.602137,52.444604,0.0 0.602083,52.443838,0.0 0.603097,52.443736,0.0 0.60344,52.443678,0.0 0.603906,52.444217,0.0 0.604791,52.444307,0.0 0.605564,52.444777,0.0 0.605518,52.445747,0.0 0.607234,52.445785,0.0 0.608398,52.446403,0.0 0.608676,52.449834,0.0 0.609283,52.450732,0.0 0.610192,52.450152,0.0 0.61327,52.449651,0.0 0.614976,52.449064,0.0 0.61433,52.448014,0.0 0.615537,52.446317,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>","10,821",4,15165,5
E01029930,Forest Heath 001E,Brandon West,18381,6,19360,6,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.559115,52.455852,0.0 0.563114,52.453468,0.0 0.563357,52.453666,0.0 0.565759,52.453321,0.0 0.567921,52.453459,0.0 0.572222,52.451974,0.0 0.577914,52.452524,0.0 0.582463,52.451853,0.0 0.586278,52.4522,0.0 0.586906,52.452518,0.0 0.586889,52.452971,0.0 0.588329,52.453519,0.0 0.591445,52.453983,0.0 0.593196,52.453621,0.0 0.59583,52.454279,0.0 0.59801,52.454099,0.0 0.599624,52.45322,0.0 0.600824,52.453305,0.0 0.601854,52.452938,0.0 0.603351,52.452872,0.0 0.609441,52.452708,0.0 0.609321,52.451977,0.0 0.608444,52.451651,0.0 0.608959,52.451026,0.0 0.609024,52.450963,0.0 0.609283,52.450732,0.0 0.608676,52.449834,0.0 0.608398,52.446403,0.0 0.607234,52.445785,0.0 0.605518,52.445747,0.0 0.605564,52.444777,0.0 0.604791,52.444307,0.0 0.603906,52.444217,0.0 0.60344,52.443678,0.0 0.603097,52.443736,0.0 0.602083,52.443838,0.0 0.602137,52.444604,0.0 0.601671,52.444867,0.0 0.599284,52.4456,0.0 0.59577,52.445229,0.0 0.591515,52.444315,0.0 0.592654,52.442056,0.0 0.599319,52.442691,0.0 0.599099,52.443064,0.0 0.599431,52.44309,0.0 0.599656,52.442235,0.0 0.60015,52.442188,0.0 0.600482,52.441648,0.0 0.601536,52.441301,0.0 0.601814,52.440315,0.0 0.601355,52.440262,0.0 0.601366,52.439788,0.0 0.602996,52.439795,0.0 0.602586,52.440207,0.0 0.603236,52.440654,0.0 0.604037,52.440581,0.0 0.603918,52.441394,0.0 0.604206,52.441751,0.0 0.604651,52.441705,0.0 0.605184,52.441458,0.0 0.604537,52.440232,0.0 0.605636,52.440118,0.0 0.606094,52.44057,0.0 0.606826,52.440275,0.0 0.607598,52.440613,0.0 0.607528,52.441684,0.0 0.6081,52.441719,0.0 0.609858,52.440609,0.0 0.611845,52.439015,0.0 0.611273,52.438739,0.0 0.611944,52.43822,0.0 0.612625,52.434969,0.0 0.616456,52.435032,0.0 0.6199,52.438687,0.0 0.619533,52.440018,0.0 0.617461,52.441435,0.0 0.617939,52.441726,0.0 0.6194,52.442543,0.0 0.620713,52.443582,0.0 0.619792,52.444164,0.0 0.618676,52.444323,0.0 0.619373,52.444787,0.0 0.624633,52.442128,0.0 0.627075,52.440847,0.0 0.627224,52.440516,0.0 0.627351,52.440238,0.0 0.630739,52.43306,0.0 0.63096,52.432583,0.0 0.641276,52.415474,0.0 0.645184,52.410317,0.0 0.637672,52.410488,0.0 0.635248,52.406201,0.0 0.630879,52.40359,0.0 0.634001,52.403031,0.0 0.635477,52.402005,0.0 0.63649,52.400604,0.0 0.636396,52.399123,0.0 0.635633,52.397557,0.0 0.635288,52.3976,0.0 0.628729,52.391903,0.0 0.615474,52.39402,0.0 0.60814,52.396011,0.0 0.60317,52.396781,0.0 0.601423,52.397326,0.0 0.59359,52.401637,0.0 0.585011,52.405176,0.0 0.571864,52.408013,0.0 0.561238,52.411979,0.0 0.556776,52.413059,0.0 0.555119,52.418274,0.0 0.550117,52.427752,0.0 0.556079,52.430633,0.0 0.55726,52.431502,0.0 0.557217,52.432102,0.0 0.548068,52.433367,0.0 0.539171,52.434197,0.0 0.54518,52.447081,0.0 0.544465,52.451605,0.0 0.547784,52.45203,0.0 0.548998,52.453271,0.0 0.549481,52.454565,0.0 0.553166,52.455724,0.0 0.555099,52.456008,0.0 0.559115,52.455852,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>","19,283",6,15797,5
E01029937,Forest Heath 006A,Exning,22154,7,25296,8,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.37623,52.293548,0.0 0.37783,52.291247,0.0 0.378393,52.291809,0.0 0.378687,52.293518,0.0 0.380537,52.293552,0.0 0.380723,52.292999,0.0 0.381158,52.293057,0.0 0.382683,52.293261,0.0 0.386262,52.289965,0.0 0.385496,52.289639,0.0 0.385904,52.285873,0.0 0.385323,52.282992,0.0 0.393398,52.281167,0.0 0.393442,52.280851,0.0 0.395314,52.280449,0.0 0.394623,52.278894,0.0 0.403674,52.274489,0.0 0.409472,52.269059,0.0 0.407234,52.269044,0.0 0.406861,52.269035,0.0 0.403528,52.268888,0.0 0.396621,52.26822,0.0 0.390698,52.267254,0.0 0.387123,52.266479,0.0 0.382051,52.265011,0.0 0.377633,52.262856,0.0 0.376603,52.262173,0.0 0.37407,52.260006,0.0 0.3702,52.255746,0.0 0.366816,52.25212,0.0 0.363819,52.249686,0.0 0.360084,52.247489,0.0 0.356823,52.246087,0.0 0.356623,52.246283,0.0 0.355986,52.246815,0.0 0.360851,52.249417,0.0 0.358056,52.252506,0.0 0.350143,52.258649,0.0 0.350003,52.258706,0.0 0.342734,52.263471,0.0 0.344711,52.264564,0.0 0.341186,52.266943,0.0 0.339961,52.267683,0.0 0.344016,52.269803,0.0 0.342375,52.269949,0.0 0.348247,52.27315,0.0 0.352494,52.276646,0.0 0.354333,52.278474,0.0 0.355419,52.27985,0.0 0.352615,52.282311,0.0 0.350611,52.282955,0.0 0.353038,52.28508,0.0 0.359182,52.289152,0.0 0.358624,52.289598,0.0 0.358614,52.290228,0.0 0.360595,52.293567,0.0 0.358731,52.297353,0.0 0.360645,52.297803,0.0 0.36265,52.297678,0.0 0.368829,52.296515,0.0 0.370939,52.294844,0.0 0.37623,52.293548,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>","21,957",7,22169,7
E01029938,Forest Heath 004A,Great Heath,5477,2,6212,2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.518255,52.352406,0.0 0.518371,52.351811,0.0 0.52209,52.352215,0.0 0.522186,52.350653,0.0 0.522251,52.350352,0.0 0.523154,52.348163,0.0 0.523192,52.348061,0.0 0.522856,52.347463,0.0 0.521395,52.347239,0.0 0.518993,52.346948,0.0 0.518474,52.346642,0.0 0.516978,52.346802,0.0 0.516872,52.347162,0.0 0.515792,52.347065,0.0 0.515322,52.347798,0.0 0.515417,52.348711,0.0 0.516177,52.348885,0.0 0.515624,52.349209,0.0 0.515683,52.350053,0.0 0.516286,52.350693,0.0 0.51618,52.351612,0.0 0.516322,52.352484,0.0 0.518255,52.352406,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>","6,625",3,7091,3
E01029939,Forest Heath 004B,Great Heath,27276,9,27917,9,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.500268,52.356676,0.0 0.501665,52.355919,0.0 0.501721,52.356179,0.0 0.504096,52.355858,0.0 0.506106,52.354019,0.0 0.505587,52.3533,0.0 0.506178,52.352397,0.0 0.505392,52.352106,0.0 0.505563,52.351939,0.0 0.504013,52.351693,0.0 0.504098,52.350932,0.0 0.505108,52.35091,0.0 0.50549,52.350434,0.0 0.505995,52.350443,0.0 0.505881,52.350713,0.0 0.506313,52.35082,0.0 0.506682,52.350072,0.0 0.507356,52.350297,0.0 0.508323,52.350139,0.0 0.509336,52.349222,0.0 0.51057,52.349938,0.0 0.511536,52.349531,0.0 0.512437,52.349525,0.0 0.512437,52.348115,0.0 0.51178,52.347706,0.0 0.511584,52.346874,0.0 0.509814,52.346754,0.0 0.509885,52.346049,0.0 0.509174,52.346,0.0 0.509661,52.345225,0.0 0.509692,52.345008,0.0 0.5085,52.344996,0.0 0.508427,52.34747,0.0 0.504572,52.347631,0.0 0.504654,52.346084,0.0 0.504512,52.345709,0.0 0.503351,52.345805,0.0 0.502906,52.345501,0.0 0.497343,52.347179,0.0 0.492319,52.349191,0.0 0.487034,52.351318,0.0 0.490943,52.356845,0.0 0.499296,52.354533,0.0 0.499726,52.3547,0.0 0.500268,52.356676,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>","27,013",9,29322,9
E01029940,Forest Heath 004C,Great Heath,12951,4,18463,6,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.52293,52.358725,0.0 0.523491,52.356926,0.0 0.522501,52.356524,0.0 0.523354,52.355459,0.0 0.522797,52.354538,0.0 0.520994,52.354779,0.0 0.520938,52.3539,0.0 0.521314,52.353646,0.0 0.52209,52.352215,0.0 0.518371,52.351811,0.0 0.518255,52.352406,0.0 0.516322,52.352484,0.0 0.51618,52.351612,0.0 0.516286,52.350693,0.0 0.515683,52.350053,0.0 0.515624,52.349209,0.0 0.516177,52.348885,0.0 0.515417,52.348711,0.0 0.515322,52.347798,0.0 0.515792,52.347065,0.0 0.516872,52.347162,0.0 0.516978,52.346802,0.0 0.514869,52.346774,0.0 0.512809,52.346732,0.0 0.512685,52.346261,0.0 0.511882,52.346198,0.0 0.511584,52.346874,0.0 0.51178,52.347706,0.0 0.512437,52.348115,0.0 0.512437,52.349525,0.0 0.511536,52.349531,0.0 0.51057,52.349938,0.0 0.509336,52.349222,0.0 0.508323,52.350139,0.0 0.507356,52.350297,0.0 0.506682,52.350072,0.0 0.506313,52.35082,0.0 0.505881,52.350713,0.0 0.505995,52.350443,0.0 0.50549,52.350434,0.0 0.505108,52.35091,0.0 0.504098,52.350932,0.0 0.504013,52.351693,0.0 0.505563,52.351939,0.0 0.505392,52.352106,0.0 0.506178,52.352397,0.0 0.505587,52.3533,0.0 0.506106,52.354019,0.0 0.504096,52.355858,0.0 0.505009,52.355733,0.0 0.506077,52.356851,0.0 0.508601,52.357056,0.0 0.51021,52.356806,0.0 0.510373,52.357182,0.0 0.515101,52.357392,0.0 0.515199,52.357993,0.0 0.518589,52.35747,0.0 0.518832,52.358532,0.0 0.52136,52.358666,0.0 0.52293,52.358725,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>","10,979",4,14007,5
E01029941,Forest Heath 005A,Iceni,15204,5,20747,7,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.651886,52.361387,0.0 0.659115,52.359636,0.0 0.66262,52.359149,0.0 0.667241,52.358968,0.0 0.669423,52.358437,0.0 0.66344,52.354819,0.0 0.653765,52.343986,0.0 0.644575,52.331367,0.0 0.639363,52.325,0.0 0.624775,52.310258,0.0 0.622888,52.308831,0.0 0.622304,52.307862,0.0 0.620882,52.307769,0.0 0.619486,52.308352,0.0 0.617934,52.30855,0.0 0.616564,52.309348,0.0 0.614431,52.309404,0.0 0.614193,52.310602,0.0 0.612601,52.311135,0.0 0.613909,52.311895,0.0 0.613828,52.312363,0.0 0.613154,52.312793,0.0 0.612358,52.31229,0.0 0.611698,52.314203,0.0 0.609474,52.314615,0.0 0.606099,52.316538,0.0 0.603218,52.317683,0.0 0.603041,52.318626,0.0 0.602522,52.318566,0.0 0.601681,52.317782,0.0 0.60151,52.316184,0.0 0.600755,52.31532,0.0 0.600719,52.315096,0.0 0.602168,52.314691,0.0 0.601406,52.313134,0.0 0.600132,52.311842,0.0 0.596499,52.309796,0.0 0.591527,52.306329,0.0 0.590935,52.305,0.0 0.589926,52.30436,0.0 0.588629,52.302269,0.0 0.587959,52.299752,0.0 0.588512,52.29836,0.0 0.589814,52.297035,0.0 0.589508,52.296037,0.0 0.594409,52.298019,0.0 0.596353,52.294039,0.0 0.598305,52.29143,0.0 0.600477,52.28534,0.0 0.600908,52.283141,0.0 0.596357,52.28259,0.0 0.596001,52.280643,0.0 0.594626,52.278788,0.0 0.594682,52.276074,0.0 0.596167,52.272775,0.0 0.595039,52.264647,0.0 0.589351,52.264882,0.0 0.589404,52.264479,0.0 0.588484,52.264474,0.0 0.574097,52.265141,0.0 0.568366,52.265843,0.0 0.562895,52.265833,0.0 0.563227,52.262849,0.0 0.561145,52.258013,0.0 0.56055,52.255566,0.0 0.56188,52.25134,0.0 0.565113,52.248798,0.0 0.566646,52.2476,0.0 0.563919,52.245986,0.0 0.56351,52.246215,0.0 0.562729,52.245763,0.0 0.562388,52.24594,0.0 0.560294,52.245337,0.0 0.556861,52.243912,0.0 0.558944,52.242588,0.0 0.555777,52.239142,0.0 0.558073,52.238207,0.0 0.559339,52.236498,0.0 0.559929,52.234354,0.0 0.556996,52.233306,0.0 0.556177,52.23247,0.0 0.554905,52.232181,0.0 0.554035,52.231594,0.0 0.554,52.231214,0.0 0.554944,52.230513,0.0 0.556306,52.230065,0.0 0.556621,52.229004,0.0 0.558172,52.228419,0.0 0.558145,52.227364,0.0 0.555751,52.226346,0.0 0.553908,52.225931,0.0 0.555059,52.224045,0.0 0.553283,52.223886,0.0 0.552459,52.225969,0.0 0.544498,52.226972,0.0 0.543704,52.22763,0.0 0.538898,52.229844,0.0 0.53802,52.229962,0.0 0.534028,52.232827,0.0 0.532832,52.235025,0.0 0.535763,52.238925,0.0 0.533728,52.239896,0.0 0.535274,52.241368,0.0 0.53341,52.243187,0.0 0.52935,52.245137,0.0 0.52773,52.245592,0.0 0.527459,52.243907,0.0 0.525444,52.2409,0.0 0.52412,52.239488,0.0 0.521968,52.238358,0.0 0.520451,52.240307,0.0 0.519645,52.240616,0.0 0.517751,52.240593,0.0 0.515669,52.242194,0.0 0.513369,52.240249,0.0 0.510121,52.239407,0.0 0.506923,52.237782,0.0 0.504535,52.23867,0.0 0.502481,52.240523,0.0 0.504222,52.241908,0.0 0.503307,52.242437,0.0 0.504581,52.243991,0.0 0.493499,52.248383,0.0 0.495365,52.249794,0.0 0.496656,52.249418,0.0 0.498105,52.251307,0.0 0.503475,52.25056,0.0 0.508528,52.249325,0.0 0.508763,52.247827,0.0 0.508016,52.246865,0.0 0.508081,52.246174,0.0 0.50891,52.244773,0.0 0.511557,52.243529,0.0 0.51268,52.246014,0.0 0.513563,52.246668,0.0 0.513465,52.24758,0.0 0.512814,52.248564,0.0 0.513192,52.249313,0.0 0.512846,52.250109,0.0 0.510405,52.25075,0.0 0.503705,52.255268,0.0 0.505911,52.256676,0.0 0.505645,52.256888,0.0 0.506663,52.257444,0.0 0.505111,52.258446,0.0 0.505423,52.259251,0.0 0.511095,52.260621,0.0 0.51,52.261982,0.0 0.508852,52.264589,0.0 0.506787,52.266694,0.0 0.51632,52.26955,0.0 0.515694,52.272315,0.0 0.517451,52.280892,0.0 0.518034,52.283111,0.0 0.523697,52.282453,0.0 0.52446,52.280998,0.0 0.534289,52.282521,0.0 0.540519,52.283506,0.0 0.540174,52.286674,0.0 0.537703,52.300843,0.0 0.537751,52.301149,0.0 0.539492,52.301213,0.0 0.538821,52.303252,0.0 0.537713,52.303202,0.0 0.53436,52.311682,0.0 0.534236,52.312834,0.0 0.534989,52.315821,0.0 0.534134,52.317768,0.0 0.534308,52.319333,0.0 0.538562,52.320219,0.0 0.540831,52.320198,0.0 0.54008,52.327428,0.0 0.543284,52.33408,0.0 0.543724,52.334208,0.0 0.543517,52.33485,0.0 0.54289,52.337305,0.0 0.548975,52.337187,0.0 0.555898,52.336446,0.0 0.560359,52.336973,0.0 0.561552,52.337419,0.0 0.562461,52.338197,0.0 0.563979,52.343579,0.0 0.563972,52.345872,0.0 0.564831,52.348238,0.0 0.564898,52.351758,0.0 0.569647,52.353956,0.0 0.579152,52.355251,0.0 0.580712,52.35566,0.0 0.582138,52.356945,0.0 0.584013,52.356755,0.0 0.588306,52.357494,0.0 0.601795,52.360584,0.0 0.6069,52.362071,0.0 0.608791,52.36226,0.0 0.6122,52.362052,0.0 0.61807,52.363298,0.0 0.624882,52.367513,0.0 0.629508,52.366737,0.0 0.633743,52.365559,0.0 0.646969,52.363378,0.0 0.651886,52.361387,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>","16,359",5,21687,7
E01029942,Forest Heath 002C,Lakenheath,24950,8,25636,8,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.527966,52.417606,0.0 0.52836,52.416928,0.0 0.529123,52.416915,0.0 0.52896,52.416633,0.0 0.529885,52.415693,0.0 0.530278,52.413805,0.0 0.532072,52.414055,0.0 0.531966,52.414544,0.0 0.533641,52.414849,0.0 0.53527,52.414328,0.0 0.535083,52.413367,0.0 0.535883,52.412945,0.0 0.530698,52.412312,0.0 0.530133,52.412253,0.0 0.531,52.410811,0.0 0.527291,52.41159,0.0 0.525976,52.410623,0.0 0.526793,52.4091,0.0 0.526289,52.408572,0.0 0.525595,52.408702,0.0 0.527187,52.405398,0.0 0.52782,52.4055,0.0 0.528188,52.404302,0.0 0.528582,52.404632,0.0 0.530462,52.404856,0.0 0.531693,52.405287,0.0 0.53429,52.404229,0.0 0.534079,52.405088,0.0 0.537409,52.405727,0.0 0.537891,52.404647,0.0 0.538368,52.404493,0.0 0.537666,52.403537,0.0 0.538488,52.402746,0.0 0.539075,52.402463,0.0 0.54036,52.40258,0.0 0.540014,52.401931,0.0 0.541143,52.400593,0.0 0.542526,52.400609,0.0 0.543489,52.400228,0.0 0.543906,52.399563,0.0 0.545807,52.398865,0.0 0.544124,52.397582,0.0 0.544042,52.398355,0.0 0.542874,52.399321,0.0 0.538005,52.399334,0.0 0.535273,52.399616,0.0 0.534864,52.39935,0.0 0.533353,52.399686,0.0 0.53273,52.399397,0.0 0.531967,52.399544,0.0 0.531571,52.399219,0.0 0.530455,52.399748,0.0 0.52963,52.399716,0.0 0.529319,52.399349,0.0 0.528544,52.40026,0.0 0.514744,52.399979,0.0 0.514383,52.399966,0.0 0.511289,52.403634,0.0 0.511282,52.405651,0.0 0.512708,52.407601,0.0 0.517906,52.407941,0.0 0.51581,52.411354,0.0 0.514685,52.412404,0.0 0.519007,52.413536,0.0 0.519815,52.413908,0.0 0.520513,52.415009,0.0 0.520468,52.415435,0.0 0.519417,52.416151,0.0 0.519885,52.416991,0.0 0.52117,52.416468,0.0 0.521774,52.416552,0.0 0.521932,52.416046,0.0 0.522488,52.415976,0.0 0.523875,52.416718,0.0 0.525125,52.416702,0.0 0.524228,52.41695,0.0 0.524466,52.417281,0.0 0.525519,52.417532,0.0 0.527031,52.417002,0.0 0.527966,52.417606,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>","22,703",7,24814,8
